"zone","acres","sqft","yearbuilt","bedrooms","bathrooms","halfbaths","multibuilding","style","saledate1","saleprice1","saledate2","saleprice2","saledate3","saleprice3","saledate4","saleprice4","saledate5","saleprice5"
"BA",0.14,1296,1900,4,2,0,FALSE,"2 Family","2000",0,"2000",0,"1985",65000,NA,NA,NA,NA
"BA",0.16,2349,2002,4,3,0,FALSE,"2 Family","2016",147000,"1995",0,"1993",182690,NA,NA,NA,NA
"BA",0.14,2906,1900,9,3,0,FALSE,"3 Family","2004",0,"2003",0,"2003",156000,"2002",62000,"1993",50000
"BA",0.11,3354,1900,0,0,0,FALSE,"Mix Ret Apt","2016",40000,"1990",0,NA,NA,NA,NA,NA,NA
"BA",0.07,2395,1900,4,2,0,FALSE,"2 Family","2005",150000,"2005",0,"1999",0,"1996",0,"1988",129500
"BA",0.1,1704,1900,3,3,0,FALSE,"2 Family","2015",0,"2014",0,"2014",68775,"2013",0,"2008",0
"BA",0.07,1300,1900,0,0,0,FALSE,"Service Garage","2012",0,"2009",0,"2005",60000,"1996",0,"1994",0
"BA",0.11,2824,1900,0,0,0,FALSE,"Service Garage","2009",250000,"2005",0,"1996",0,"1994",0,NA,NA
"BA",0.06,0,NA,0,0,0,FALSE,"Outbuildings","2009",3000,"2005",0,"2004",0,"2004",0,"1996",85000
"BA",0.05,1994,1900,4,2,0,FALSE,"2 Family","2010",19000,"2009",0,"2005",0,"1996",85000,"1994",0
"BA",0.09,4705,1900,0,0,0,FALSE,"Apt 1-7 st","2015",0,"2014",0,"2014",79500,"2013",0,"2012",0
"BA",0.08,3159,1900,6,2,0,FALSE,"2 Family","2014",0,"2004",148000,"2002",96000,"2001",33500,"2000",0
"BA",0.13,0,NA,0,0,0,FALSE,"Vacant Land","2006",0,"2006",555000,"2002",15000,"1995",0,"1992",0
"BA",0.18,2030,1950,0,0,0,FALSE,"Service Garage","2008",0,"2001",26600,"2000",0,NA,NA,NA,NA
"BA",0.13,3218,1900,3,2,0,FALSE,"2 Family","2017",162900,"2006",252000,"1986",50000,NA,NA,NA,NA
"BA",0.1,1233,1900,3,1,0,FALSE,"Colonial","2006",161000,"2005",108150,"2003",0,"1995",22000,NA,NA
"BA",0.11,2150,1900,4,2,0,FALSE,"2 Family","2005",170000,"1991",0,NA,NA,NA,NA,NA,NA
"BA",0.11,2073,1890,5,3,0,FALSE,"2 Family","2003",85000,"2002",0,"2002",0,"2001",0,"2000",0
"BA",0.13,2862,1885,6,3,0,FALSE,"3 Family","2004",0,"2001",52500,"2001",0,"2000",0,"1997",52000
"BA",0.1,420,1900,8,3,0,TRUE,"Restaurant","2017",0,"2014",45000,"2014",0,"2006",260000,"2002",0
"BA",0.12,4372,1900,4,2,0,FALSE,"Mix Ret Apt","2007",0,"2005",425000,"2003",110000,"1975",41000,NA,NA
"BA",0.1,1808,1900,5,3,0,FALSE,"3 Family","2012",0,"1985",59000,NA,NA,NA,NA,NA,NA
"BA",0.32,7882,1920,0,0,0,FALSE,"Service Garage","2012",0,"2012",0,"1988",275000,NA,NA,NA,NA
"BA",0.11,4748,1900,8,4,0,FALSE,"4 Family","2017",276000,"2016",0,"2014",230000,"2008",206000,"2008",0
"BA",0.11,1760,1925,0,0,0,FALSE,"Retail&lt;10th sf","1993",57250,"1989",62000,NA,NA,NA,NA,NA,NA
"BA",0.11,1200,1950,0,0,0,FALSE,"Service Garage","1999",65000,"1993",50000,"1988",80000,NA,NA,NA,NA
"BA",0.11,600,1940,0,0.5,0,TRUE,"Retail&lt;10th sf","2004",155000,"2002",0,"1982",0,NA,NA,NA,NA
"BA",0.11,2500,1926,0,0,0,FALSE,"Retail&lt;10th sf","2015",240000,"2004",215000,"2002",0,"1982",0,NA,NA
"BA",0.17,270,1945,0,0,0,FALSE,"Retail&lt;10th sf","2010",5000,"2003",140000,"2002",75000,"2002",0,"2002",0
"BA",0.26,8808,1900,0,0,0,FALSE,"Mix Ret Apt","2005",540000,"2002",0,"2001",0,"1989",0,NA,NA
"BA",0.08,2702,1900,0,0,0,FALSE,"Retail&lt;10th sf","2016",0,"2004",375000,"1986",140000,NA,NA,NA,NA
"BA",0.07,2825,1900,6,2,0,FALSE,"2 Family","2012",0,"2001",135000,"2001",0,"2001",0,"1999",45000
"BA",0.48,3830,1900,9,3,0,TRUE,"Strip Stores","2014",360000,"2009",0,"2005",670000,"1991",0,NA,NA
"BA",0.1,2259,1900,5,4,0,FALSE,"3 Family","2018",127000,"2013",0,"2008",96000,"2008",1,"2008",62000
"BA",0.26,584,1930,4,2,0,TRUE,"Off Conv Res","2013",128500,"2013",0,"2005",0,"2005",350000,"2003",0
"BA",0.12,3317,1900,4,2,0,FALSE,"2 Family","2017",0,"2009",72500,"1999",0,"1988",0,NA,NA
"BA",0.11,1937,1900,3,1,1,FALSE,"Colonial","2018",0,"2017",0,"2017",85500,"2017",0,"2003",79500
"BA",0.25,4241,1974,0,0,0,FALSE,"Service Garage","1998",10000,"1979",0,NA,NA,NA,NA,NA,NA
"BA",0.14,2729,1900,6,3,0,FALSE,"3 Family","1998",0,"1992",37000,NA,NA,NA,NA,NA,NA
"BA",0.14,3696,1900,7,3,0,FALSE,"3 Family","2013",75000,"1995",0,NA,NA,NA,NA,NA,NA
"BA",0.11,4188,1900,6,3,0,FALSE,"3 Family","1984",35000,NA,NA,NA,NA,NA,NA,NA,NA
"BA",0.11,3600,1917,6,3,0,FALSE,"3 Family","2003",12000,"2001",0,"1974",29000,NA,NA,NA,NA
"BA",0.11,3558,1911,6,3,0,FALSE,"3 Family","2017",180000,"2011",0,"2011",0,"2000",13000,NA,NA
"BA",0.11,3843,1911,6,3,0,FALSE,"3 Family","2014",0,"2013",71000,"2013",53000,"2012",0,"2006",135000
"BA",0.09,3465,1911,6,3,0,FALSE,"3 Family","2017",75000,"2001",65000,"1986",1e+05,NA,NA,NA,NA
"BA",0.09,0,NA,0,0,0,FALSE,"Outbuildings","2014",0,"2001",4046,"2000",0,"1998",0,"1995",104000
"BA",0.09,2512,1915,0,0,0,FALSE,"Strip Stores","2014",0,"2009",0,"2005",250000,"1994",0,NA,NA
"BA",0.12,2600,1900,0,0,0,TRUE,"Mix Ret Apt","2017",0,"2016",160000,"2004",135000,"2004",110000,"2003",0
"BA",0.09,3231,1900,0,0,0,FALSE,"Mix Ret Apt","2016",0,"2010",0,"2007",70000,"2007",171000,"2005",0
"BA",0.1,2872,1900,0,0,0,FALSE,"Mix Ret Apt","2017",220000,"2016",179900,"2008",80000,"1974",0,NA,NA
"BA",0.15,3023,1900,0,0,0,FALSE,"Mix Ret Apt","2006",225000,"2005",0,"2000",0,"1986",0,NA,NA
"BA",0.17,10174,1900,0,0,0,FALSE,"Mix Ret Apt","2016",105000,"2015",0,"2012",0,"2010",0,"2010",0
"BA",0.07,3254,1900,6,3,0,FALSE,"2 Family","2015",0,"2015",80000,"2014",0,"2014",120000,"2014",0
"BA",0.15,540,1940,6,3,0,TRUE,"Retail&lt;10th sf","2009",109900,"2008",0,"2003",0,"1996",72875,"1994",0
"BA",0.15,2429,1937,4,2,1,TRUE,"2 Family","2005",235000,"2001",0,NA,0,NA,NA,NA,NA
"BA",0.07,2472,1900,0,0,0,FALSE,"Mix Ret Apt","2011",0,"2009",0,"1997",60000,"1992",0,"1987",175000
"BA",0.22,11078,1910,4,2,0,TRUE,"Mix Ret Apt","2013",0,"2005",650000,"1995",0,"1994",1e+05,NA,NA
"BA",0.1,3101,1900,7,3,0,FALSE,"2 Family","1995",0,"1995",46000,"1980",0,NA,NA,NA,NA
"BA",0.1,3159,1900,5,3,0,FALSE,"3 Family","1999",62000,"1999",0,"1989",0,NA,NA,NA,NA
"BA",0.2,4738,1900,0,0,0,FALSE,"Mix Ret Apt","2006",0,"1995",10000,"1983",0,NA,NA,NA,NA
"BA",0.15,2137,1937,0,0,0,FALSE,"Service Garage","1997",119100,"1996",0,"1980",35000,NA,NA,NA,NA
"BA",0.08,0,NA,0,0,0,FALSE,"Vacant Land","2001",3200,"2000",0,"1984",0,NA,NA,NA,NA
"BA",0.08,0,NA,0,0,0,FALSE,"Vacant Land","2002",12400,"2002",0,NA,0,NA,NA,NA,NA
"BA",0.16,2199,1982,6,2,0,FALSE,"2 Family","2013",0,"2001",95000,"1995",42500,"1995",0,"1982",0
"BA",0.16,2199,1982,6,3,0,FALSE,"2 Family","2013",0,"2006",0,"2006",0,"1999",95000,"1993",0
"BA",0.16,2199,1982,6,3,0,FALSE,"2 Family","2005",229500,"1997",0,"1997",0,"1990",0,NA,NA
"BA",0.09,5005,1900,4,5,0,FALSE,"Apt 1-7 st","1989",156000,NA,NA,NA,NA,NA,NA,NA,NA
"BA",0.1,2353,1900,4,2,0,FALSE,"2 Family","1983",50000,NA,NA,NA,NA,NA,NA,NA,NA
"BA",0.1,2194,1900,4,2,0,FALSE,"2 Family","2011",0,"2007",237000,"2006",185000,"2003",0,"2000",105000
"BA",0.09,1610,1850,5,2,0,FALSE,"2 Family","2003",0,"2003",75000,"2003",0,"2002",50101,"2001",0
"BA",0.09,1632,1920,4,2,0,FALSE,"2 Family","2005",0,"2005",180000,"2002",49000,"2001",0,"1999",25000
"BA",0.03,2715,1900,0,0,0,FALSE,"Mix Ret Apt","2004",151900,"2004",136000,"2000",116400,"1989",0,NA,NA
"BA",0.1,0,NA,0,0,0,FALSE,"Outbuildings","2004",32100,"2004",24000,"2000",23600,"1989",30000,NA,NA
"BA",0.32,0,NA,0,0,0,FALSE,"Outbuildings","2005",60000,"2000",0,"1992",38000,NA,NA,NA,NA
"BA",0.15,6214,1874,0,0,0,FALSE,"Office","2006",0,"2000",470000,"1999",158500,"1983",0,NA,NA
"BA",0.08,3460,1900,0,0,0,FALSE,"Mix Ret Apt","2016",0,"1995",65000,"1992",0,NA,NA,NA,NA
"BA",0.1,1282,1982,0,0,0,FALSE,"Restaurant","1988",180000,"1988",180000,NA,NA,NA,NA,NA,NA
"BA",0.2,13274,1900,0,0,0,FALSE,"Mix Ret Apt","2000",490000,NA,NA,NA,NA,NA,NA,NA,NA
"BA",0.21,2205,1955,3,3,0,TRUE,"Retail&lt;10th sf","2004",320800,"1988",0,NA,NA,NA,NA,NA,NA
"BA",0.05,2435,1862,6,3,0,FALSE,"3 Family","2009",310000,"2008",315000,"2006",0,"2005",0,"2005",0
"BA",0.15,6319,1910,8,8,0,FALSE,"Apt House","2017",740000,"1999",175000,"1997",0,"1997",0,"1992",0
"BA",0.1,5576,1900,0,0,0,FALSE,"Mix Ret Apt","2013",0,"2012",0,"2011",375000,"1982",0,NA,NA
"BA",0.05,4406,1900,0,0,0,FALSE,"Mix Ret Apt","2007",0,"2007",0,"2001",220000,"1984",165000,NA,NA
"BA",0.06,3628,1900,0,0,0,FALSE,"Mix Off Apt","2005",1317500,"2003",0,"1991",0,NA,NA,NA,NA
"BA",0.13,8372,1900,0,0,0,FALSE,"Mix Ret Apt","2005",1317500,"2003",0,"1991",0,NA,NA,NA,NA
"BA",0.07,3634,1900,0,0,0,FALSE,"Mix Ret Apt","2001",150000,"1995",243250,"1980",0,NA,NA,NA,NA
"BA",0.07,4910,1900,0,0,0,FALSE,"Apt 1-7 st","2012",325000,"2012",152500,"2012",0,"2007",0,"2005",0
"BA",0.06,2895,1900,6,3,0,FALSE,"3 Family","2018",450000,"2015",0,"2015",139000,"2015",0,"2005",278500
"BA",0.04,0,NA,0,0,0,FALSE,"Vacant Land","2014",65000,"2013",0,"2012",0,"1983",0,NA,NA
"BA",0.07,7855,1989,0,0,0,FALSE,"Mix Off Apt","2004",0,"2002",0,"1985",2000,NA,NA,NA,NA
"BA",0.13,2240,1900,0,0,0,FALSE,"Mix Ret Apt","1991",218000,NA,NA,NA,NA,NA,NA,NA,NA
"BA",0.08,1968,1900,4,3,0,FALSE,"3 Family","2013",0,"2003",0,"2003",0,"2003",0,"1995",75000
"BA",0.07,1463,1882,3,2,0,FALSE,"Colonial","2003",0,"1998",87000,"1988",130000,NA,NA,NA,NA
"BA",0.07,2263,1900,0,0,0,FALSE,"Mix Ret Apt","2012",207500,"2007",325000,"1993",0,NA,NA,NA,NA
"BA",0.03,1491,1910,0,0,0,FALSE,"Mix Ret Apt","2011",127000,"2007",325000,"1993",0,NA,NA,NA,NA
"BA",0.22,5472,1891,0,0,0,FALSE,"Mix Ret Apt","1995",116800,"1994",0,"1986",410000,NA,NA,NA,NA
"BA",0.06,2041,1900,5,3,0,FALSE,"3 Family","2002",72000,"2002",36000,"2002",0,"2001",0,"1996",0
"BA",0.06,2887,1900,0,0,0,FALSE,"Mix Ret Apt","2008",0,"2005",210000,"2002",130000,"1997",0,"1987",0
"BA",0.14,1568,1940,0,0,0,FALSE,"Service Garage","2013",185000,"2011",0,"2009",0,"2008",260000,"2007",3e+05
"BA",0.04,1675,1900,3,2,0,FALSE,"2 Family","1999",0,"1988",0,"1988",91500,NA,NA,NA,NA
"BA",0.03,1096,1900,2,1,0,FALSE,"Colonial","2017",295000,"2017",55000,"2016",0,"1979",0,NA,NA
"BA",0.06,2716,1900,3,2,1,FALSE,"2 Family","1994",50000,NA,NA,NA,NA,NA,NA,NA,NA
"BA",0.07,1220,1973,0,0,0,FALSE,"Retail&lt;10th sf","2002",80000,"1999",0,"1980",0,NA,NA,NA,NA
"BA",0.34,19106,1973,0,0,0,FALSE,"Industrial","2000",0,"2000",0,"2000",0,"1997",1070,"1984",0
"BA",1.06,12984,2009,0,0,0,FALSE,"Medical Office","2011",0,"2008",970000,"2007",0,"2002",250000,"1968",0
"BA",0.1,0,NA,0,0,0,FALSE,"Vacant Land","2012",120000,"1991",70000,NA,NA,NA,NA,NA,NA
"BA",0.44,11746,1900,6,5,0,TRUE,"Office","2017",0,"2015",350000,"1971",0,NA,NA,NA,NA
"BA",0.19,0,NA,0,0,0,FALSE,"Outbuildings","2005",6e+05,"1988",0,NA,NA,NA,NA,NA,NA
"BA",0.37,19010,1918,0,0,0,FALSE,"Office","2005",6e+05,"1988",1260000,NA,NA,NA,NA,NA,NA
"BA",2.14,83314,2010,0,0,0,FALSE,"Schools-Mid Hi","2008",0,"2007",0,"2003",1e+05,"2001",5000,"1994",7500
"BA",0.35,5611,1981,0,0,0,FALSE,"Restaurant","1986",675000,NA,NA,NA,NA,NA,NA,NA,NA
"BA",0.27,3645,1860,0,0,0,FALSE,"Mix Ret Apt","2017",415000,"2004",5e+05,"2002",0,"2002",0,"1972",0
"BA",0.07,2484,1924,5,3,0,FALSE,"3 Family","2015",239000,"2015",152250,"2014",0,"2006",0,"2006",325000
"BA",0.07,4213,2014,5,3,0,FALSE,"2 Family","2013",35000,"2004",0,"1989",125000,NA,NA,NA,NA
"BA",0.25,4316,1965,1,1,0,FALSE,"Mix Ret Apt","1996",240000,"1996",0,"1984",215000,NA,NA,NA,NA
"BA",0.2,4500,1963,0,0,0,FALSE,"Clubs/Lodges","1998",157500,"1988",615000,NA,NA,NA,NA,NA,NA
"BA",0.24,0,NA,0,0,0,FALSE,"Outbuildings","2005",525000,"2005",0,"1999",150000,"1994",0,"1986",0
"BA",0.14,15230,1880,0,0,0,FALSE,"Mix Ret Off","2005",525000,"2005",0,"1999",150000,"1994",0,"1985",175000
"BA",0.16,3102,1962,0,0,0,FALSE,"Retail&lt;10th sf","2012",2e+05,"2011",2e+05,"2011",0,"2011",201000,"2010",0
"BA",0.17,2451,1900,0,0,0,FALSE,"Churches","2017",0,"2010",210000,"1997",0,"1997",37000,"1994",0
"BA",0.17,3965,1966,0,0,0,FALSE,"Retail&lt;10th sf","2002",140000,"1999",106000,"1985",0,NA,NA,NA,NA
"BA",0.46,25594,1890,0,0,0,FALSE,"Mix Ret Apt","2010",0,"2005",8e+05,"1999",385000,"1992",0,NA,NA
"BA",0.07,5550,1900,0,0,0,FALSE,"Mix Off Apt","2008",375000,"2007",0,"1999",95000,"1994",0,"1985",0
"BA",0.46,36258,1890,0,0,0,TRUE,"Prof Office","1999",640000,"1997",0,"1986",0,NA,NA,NA,NA
"BA",0.67,0,NA,0,0,0,FALSE,"Outbuildings","1999",640000,"1997",0,"1997",0,"1986",0,NA,NA
"BA",0.47,12670,1966,0,0,0,FALSE,"Office","2004",0,"1999",275000,"1997",0,"1984",0,NA,NA
"BA",0.36,0,NA,0,0,0,FALSE,"Vacant Land","2012",0,"2012",150000,"2008",225000,"2008",0,"2006",0
"BA",0.19,0,NA,0,0,0,FALSE,"Vacant Land","2000",0,"1995",0,"1989",105000,NA,NA,NA,NA
"BA",0.25,0,NA,0,0,0,FALSE,"Outbuildings","2000",0,"1997",0,"1995",242953,"1989",130000,NA,NA
"BA",0.1,3131,1890,0,0,0,FALSE,"Mix Ret Apt","2004",330000,"2002",0,"2002",0,"2001",165000,"1993",33000
"BA",0.16,0,NA,0,0,0,FALSE,"Outbuildings","2004",0,"2002",0,"2002",0,"2001",165000,"2000",0
"BA",0.12,2400,1963,0,0,0,FALSE,"Retail&lt;10th sf","2014",1e+05,"2011",0,"1964",0,NA,NA,NA,NA
"BA",0.16,1240,1962,0,0,0,FALSE,"Retail&lt;10th sf","1989",130000,NA,NA,NA,NA,NA,NA,NA,NA
"BA",0.23,15705,1910,0,0,0,FALSE,"Churches","1997",190000,"1982",0,NA,NA,NA,NA,NA,NA
"BA",0.13,0,1912,0,0,0,FALSE,"Retail&lt;10th sf","2013",435000,"1994",0,NA,NA,NA,NA,NA,NA
"BA",0.15,0,1965,0,0,0,FALSE,"Retail&lt;10th sf","2013",435000,"1994",0,NA,NA,NA,NA,NA,NA
"BA",0.31,4880,1900,0,0,0,FALSE,"Mix Ret Off","2016",687682,"1989",0,"1988",315000,NA,NA,NA,NA
"BA",0.07,3413,1900,0,0,0,FALSE,"Retail&lt;10th sf","1989",52500,NA,NA,NA,NA,NA,NA,NA,NA
"BA",0.09,3640,1900,0,0,0,FALSE,"Mix Ret Apt","2008",0,"1997",0,"1996",0,"1987",75000,NA,NA
"BA",0.19,3720,1967,0,0,0,FALSE,"Retail&lt;10th sf","2008",0,"1997",36600,"1996",0,"1996",0,NA,NA
"BA",0,3000,1988,0,1,0,FALSE,"Office Condo","2010",0,"2010",937500,"1997",280000,"1989",0,NA,NA
"BA",0,5000,1988,0,0,0,FALSE,"Office Condo","2010",0,"2010",937500,"1997",280000,"1989",0,NA,NA
"BA",0,2000,1988,0,0,0,FALSE,"Office Condo","2001",130000,"1990",0,NA,NA,NA,NA,NA,NA
"BA",0,3000,1988,0,0,0,FALSE,"Office Condo","2001",297500,"1988",450000,NA,NA,NA,NA,NA,NA
"BA",0,3000,1988,0,0,0,FALSE,"Office Condo","2011",0,"1995",0,"1994",0,"1989",450000,NA,NA
"BA",0,3000,1988,0,0,0,FALSE,"Office Condo","1988",450000,NA,NA,NA,NA,NA,NA,NA,NA
"BA",0,3000,1988,0,0,0,FALSE,"Office Condo","2017",310000,"2011",0,"1988",450000,NA,NA,NA,NA
"BA",0.06,4279,1900,0,0,0,FALSE,"Mix Ret Apt","2016",407000,"2015",3e+05,"2009",0,"1982",0,NA,NA
"BA",0.06,4928,1910,0,0,0,FALSE,"Mix Ret Apt","2017",735000,"2015",510000,"2005",320000,"2002",225000,"2000",0
"BA",0.09,5275,1910,0,0,0,FALSE,"Mix Ret Apt","1998",0,"1988",252000,NA,NA,NA,NA,NA,NA
"BA",0.04,1720,1950,0,0,0,FALSE,"Restaurant","1981",45000,NA,NA,NA,NA,NA,NA,NA,NA
"BA",0.17,5320,1920,0,0,0,FALSE,"Restaurant","2004",425000,"1999",0,NA,NA,NA,NA,NA,NA
"BA",0.07,4668,1890,9,3,0,FALSE,"3 Family","2008",381000,"2007",0,"2000",0,"1988",0,NA,NA
"BA",0.1,6102,2011,0,0,0,FALSE,"Restaurant","2015",0,"2011",4e+05,"2008",236000,"2007",0,"2000",0
"BA",0.08,3090,1900,4,3,0,FALSE,"3 Family","2005",265000,"2004",0,"1999",0,"1988",0,NA,NA
"BA",0.4,1995,1970,0,0,0,FALSE,"Gas Mart","2002",650000,"1984",121000,NA,NA,NA,NA,NA,NA
"BA",0.15,10548,1900,0,0,0,FALSE,"Mix Ret Apt","1997",0,"1997",0,"1990",8e+05,NA,NA,NA,NA
"BA",0.12,0,NA,0,0,0,FALSE,"Outbuildings","1996",150000,"1991",0,NA,NA,NA,NA,NA,NA
"BA",0.14,9988,1900,0,0,0,FALSE,"Mix Ret Apt","2010",0,"2010",0,"2007",0,"2007",0,"1987",285000
"BA",0.12,4150,1900,3,3,0,TRUE,"Mix Ret Apt","2007",0,"2001",0,"1999",250000,NA,NA,NA,NA
"BA",0.09,2481,1860,2,3,0,FALSE,"Mix Use Res Tp","2004",0,"2003",177500,"2001",137500,"1995",0,"1989",0
"BA",0.08,1947,1900,4,3,0,FALSE,"3 Family","2004",0,"2003",177500,"2001",0,"1995",0,"1989",0
"BA",0.07,2138,1890,3,2,0,FALSE,"Mix Ret Apt","2004",0,"2003",177500,"2001",137500,"1995",243250,"1989",0
"BA",0.12,4496,1900,0,0,0,FALSE,"Mix Ret Apt","2001",105000,"2001",60000,"1999",0,"1983",0,NA,NA
"BA",0.22,10268,1920,3,1,0,TRUE,"Mix Ret Apt","2017",0,"1986",520000,NA,NA,NA,NA,NA,NA
"BA",0.09,3380,1900,0,0,0,FALSE,"Restaurant","2007",0,"2002",3e+05,"1996",0,NA,NA,NA,NA
"BA",0.35,7168,1976,0,0,0,FALSE,"Office","2013",815000,"2005",0,"1974",0,NA,NA,NA,NA
"BA",0.06,3242,1900,5,3,0,FALSE,"3 Family","2015",0,"2011",0,"2008",0,"2005",0,"2005",335000
"BA",0.06,4605,1900,6,3,0,FALSE,"3 Family","2017",510000,"2002",198000,"2000",112000,"1980",0,NA,NA
"BA",0.08,4347,1900,9,3,0,FALSE,"3 Family","2000",210000,"1998",85000,"1996",0,NA,NA,NA,NA
"BA",0.12,4720,1900,0,0,0,FALSE,"Warehouse","2010",0,"1997",50000,"1981",0,NA,NA,NA,NA
"BA",0.06,2318,1900,4,2,0,FALSE,"2 Family","1998",45000,"1987",0,NA,NA,NA,NA,NA,NA
"BA",0.08,3589,1900,0,0,0,FALSE,"Mix Off Apt","2009",250000,"1998",0,"1992",0,"1965",0,NA,NA
"BA",0.16,1840,1900,0,0,0,FALSE,"Fast Fd Chn","1990",295000,NA,NA,NA,NA,NA,NA,NA,NA
"BA",0.28,9987,1900,12,11,4,TRUE,"Apt House","2016",499000,"2010",0,"2003",0,"1988",0,NA,NA
"BA",0.06,1776,1900,3,2,0,FALSE,"2 Family","2015",370000,"2007",277000,"1978",0,NA,NA,NA,NA
"BA",0.06,3120,1900,4,5,0,FALSE,"2 Family","2012",235000,"1982",0,NA,NA,NA,NA,NA,NA
"BA",0.06,5097,1900,0,0,0,FALSE,"Mix Ret Apt","2001",273800,"2001",0,"1986",0,NA,NA,NA,NA
"BA",0.05,4174,1900,0,0,0,FALSE,"Mix Ret Apt","2017",540000,"2011",645000,"1995",0,"1992",0,"1986",235000
"BA",0.05,2496,1900,0,0,0,FALSE,"Mix Ret Apt","1999",0,"1997",0,"1988",175000,NA,NA,NA,NA
"BA",0.11,7970,1900,0,0,0,FALSE,"Mix Ret Apt","2017",1200000,"2003",690000,"2000",0,"1992",0,NA,NA
"BA",0.14,5470,1900,0,0,0,FALSE,"Mix Ret Apt","2006",525000,"2004",0,"2003",275000,"2003",0,"1982",25000
"BA",0.07,0,NA,0,0,0,FALSE,"Outbuildings","1992",20000,NA,NA,NA,NA,NA,NA,NA,NA
"BA",0.08,6159,1900,0,0,0,FALSE,"Mix Ret Apt","1993",3e+05,"1989",595000,NA,NA,NA,NA,NA,NA
"BA",0.1,6261,1900,0,0,0,FALSE,"Mix Ret Apt","2015",699000,"2014",0,"2014",0,"1992",0,"1978",0
"BA",0.09,4273,1900,0,0,0,FALSE,"Mix Ret Apt","2016",450000,"1986",0,NA,NA,NA,NA,NA,NA
"BA",0.08,7450,1900,0,0,0,FALSE,"Mix Ret Apt","2000",0,"1988",30000,NA,NA,NA,NA,NA,NA
"BA",0.08,3778,1900,0,0,0,FALSE,"Mix Ret Apt","2002",250000,"1980",0,NA,NA,NA,NA,NA,NA
"BA",0.06,2632,1920,0,0,0,FALSE,"Restaurant","2002",105000,"1997",0,NA,NA,NA,NA,NA,NA
"BA",0.07,6010,1900,0,0,0,FALSE,"Mix Ret Apt","2000",0,"1993",142000,"1991",487500,NA,NA,NA,NA
"BA",0.07,2104,1920,0,0,0,FALSE,"Retail&lt;10th sf","2017",325000,"2002",0,"2002",135000,"1982",0,NA,NA
"BA",0,1950,1983,2,2,1,FALSE,"Condominium","2017",277000,"1997",87500,"1985",80000,NA,NA,NA,NA
"BA",0,1950,1983,2,2,1,FALSE,"Condominium","2002",134900,"1985",0,NA,NA,NA,NA,NA,NA
"BA",0,2178,1983,3,1,1,FALSE,"Condominium","2004",175000,"1993",1e+05,NA,NA,NA,NA,NA,NA
"BA",0,2178,1983,3,2,1,FALSE,"Condominium","2015",0,"2015",199701,"2014",0,"2007",247000,"2002",135000
"BA",0,1950,1983,2,1,1,FALSE,"Condominium","2005",2e+05,"2001",108500,"1986",150000,NA,NA,NA,NA
"BA",0,1950,1983,2,1,1,FALSE,"Condominium","1985",78000,NA,NA,NA,NA,NA,NA,NA,NA
"BA",0,1300,1984,2,1,1,FALSE,"Condominium","2000",88500,"1985",70000,NA,NA,NA,NA,NA,NA
"BA",0,1300,1984,2,1,1,FALSE,"Condominium","2014",274250,"2012",0,"2012",0,"2008",267500,"2001",112000
"BA",0,1452,1984,3,2,1,FALSE,"Condominium","2005",205000,"2000",85000,"1986",99500,NA,NA,NA,NA
"BA",0,1300,1984,2,2,1,FALSE,"Condominium","2014",305000,"2008",262500,"2005",180000,"2003",120000,"1997",85000
"BA",0,1300,1984,2,1,1,FALSE,"Condominium","2003",125000,"1987",155000,NA,NA,NA,NA,NA,NA
"BA",0.09,4156,1900,0,0,0,FALSE,"Mix Ret Apt","2012",0,"2001",2e+05,"1997",123800,"1980",31000,NA,NA
"BA",0.08,6063,1900,0,0,0,FALSE,"Mix Ret Apt","2007",588000,"1999",198000,"1981",0,NA,NA,NA,NA
"BA",0.5,16232,1986,0,0,0,FALSE,"Mix Ret Apt","2002",0,"1984",3500,NA,NA,NA,NA,NA,NA
"BA",0.46,6968,1900,0,0,0,FALSE,"Service Garage","2016",0,"2016",495000,"2012",0,"1983",0,NA,NA
"BA",0.27,3917,1950,0,0,0,FALSE,"Service Garage","1999",165000,"1990",0,NA,NA,NA,NA,NA,NA
"BA",2.66,13018,1902,0,0,0,TRUE,"Office","1995",2200000,"1995",0,"1984",0,NA,NA,NA,NA
"BA",0.53,3363,1962,0,0,0,FALSE,"Whse/Office","2009",0,"2003",19429670,"1986",0,NA,NA,NA,NA
"BA",2.72,50760,1960,0,0,0,FALSE,"Warehouse","2016",4500000,"1960",0,NA,NA,NA,NA,NA,NA
"BA",1.44,44213,1963,0,0,0,FALSE,"Office","2015",3300000,"1997",825000,"1996",0,"1981",0,NA,NA
"BA",1.02,4550,1961,0,0,0,FALSE,"Service Garage","2010",0,"2009",720000,"2003",0,"1997",0,"1990",0
"BA",0.71,3811,1950,0,0,0,FALSE,"Service Garage","2011",880000,"2007",250000,"2000",413000,"1986",0,NA,NA
"BA",0.12,0,NA,0,0,0,FALSE,"Vacant Land","2011",475000,"1999",75000,"1992",95000,NA,NA,NA,NA
"BA",2.53,146512,1860,0,0,0,FALSE,"Apt 1-7 st","2012",1400000,"2002",0,"2001",2600000,"2000",0,"1988",3300000
"BA",0.83,0,NA,0,0,0,FALSE,"Outbuildings","2015",3300000,"1997",250000,"1995",0,NA,NA,NA,NA
"BA",13.34,145350,1971,0,0,0,FALSE,"Retail&gt;10th sf","2011",8e+06,"2009",0,"2008",0,"1989",0,NA,NA
